customerID,churn_probability,predicted_churn,actual_churn,split,Contract,PaymentMethod,InternetService,tenure,MonthlyCharges
0048-PIHNL,0.025756,0,0,test,One year,Bank transfer (automatic),No,49,20.45
0818-OCPZO,0.561124,1,1,train,Month-to-month,Electronic check,Fiber optic,27,81.45
3967-KXAPS,0.011651,0,0,test,Two year,Credit card (automatic),DSL,72,92.3
1447-GIQMR,0.752446,1,1,train,Month-to-month,Electronic check,Fiber optic,1,69.15
3704-IEAXF,0.018428,0,0,train,Two year,Credit card (automatic),DSL,72,53.65
6810-VCAEX,0.025389,0,0,train,One year,Credit card (automatic),DSL,47,39.65
0674-EYYZV,0.545592,1,0,train,Month-to-month,Electronic check,DSL,1,54.65
4480-MBMLB,0.312646,1,0,train,One year,Bank transfer (automatic),Fiber optic,36,104.8
1395-OFUWC,0.087475,0,0,test,Month-to-month,Credit card (automatic),DSL,43,29.3
0822-QGCXA,0.333458,1,0,train,Month-to-month,Electronic check,DSL,27,83.85
0872-NXJYS,0.725909,1,1,train,Month-to-month,Electronic check,Fiber optic,9,79.55
2832-KJCRD,0.54241,1,0,train,Month-to-month,Electronic check,Fiber optic,38,103.65
3588-WSTTJ,0.558374,1,0,train,Month-to-month,Electronic check,Fiber optic,35,99.05
4075-WKNIU,0.127442,0,0,train,Two year,Mailed check,DSL,0,73.35
5090-EMGTC,0.059771,0,0,train,Two year,Mailed check,Fiber optic,59,100.05
2346-CZYIL,0.016465,0,0,train,Two year,Credit card (automatic),No,27,20.35
3798-EPWRR,0.455214,1,0,train,Month-to-month,Electronic check,DSL,2,43.95
6258-NGCNG,0.214324,0,0,test,Month-to-month,Mailed check,No,7,23.5
4186-ZBUEW,0.080689,0,0,train,One year,Mailed check,DSL,36,70.7
5274-XHAKY,0.216022,0,0,train,Month-to-month,Bank transfer (automatic),Fiber optic,41,94.3
1442-BQPVU,0.319638,1,0,train,Month-to-month,Electronic check,DSL,13,29.15
3978-YNKDD,0.012255,0,0,test,Two year,Credit card (automatic),No,19,20.85
4940-KHCWD,0.012759,0,0,test,Two year,Bank transfer (automatic),DSL,60,37.7
9412-ARGBX,0.038785,0,1,test,Two year,Mailed check,Fiber optic,48,95.5
1389-CXMLU,0.805648,1,1,train,Month-to-month,Electronic check,Fiber optic,3,91.05
9589-ABEPT,0.055167,0,0,train,Two year,Mailed check,Fiber optic,69,92.45
9388-ZEYVT,0.083627,0,0,train,One year,Electronic check,DSL,43,44.15
0305-SQECB,0.151627,0,0,train,One year,Mailed check,DSL,11,36.05
7605-SNLQG,0.094381,0,0,train,Month-to-month,Credit card (automatic),DSL,45,50.25
4670-TABXH,0.059728,0,0,train,Two year,Credit card (automatic),Fiber optic,72,109.75
5561-NWEVX,0.731518,1,1,train,Month-to-month,Electronic check,Fiber optic,2,79.2
0064-SUDOG,0.027585,0,0,train,Two year,Bank transfer (automatic),No,12,20.3
8561-NMTBD,0.118448,0,0,train,One year,Credit card (automatic),Fiber optic,67,112.35
5161-XEUVX,0.087532,0,0,test,Two year,Mailed check,Fiber optic,37,94.3
8292-FRFZQ,0.030937,0,0,train,One year,Bank transfer (automatic),DSL,39,41.15
8591-NXRCV,0.112022,0,0,train,Month-to-month,Bank transfer (automatic),DSL,41,74.65
7895-VONWT,0.508484,1,0,train,Month-to-month,Electronic check,DSL,25,48.25
4526-RMTLL,0.085023,0,0,train,Two year,Credit card (automatic),DSL,8,76.15
6253-GNHWH,0.006124,0,0,train,Two year,Mailed check,DSL,71,71.1
4566-NECEV,0.697488,1,0,train,Month-to-month,Electronic check,Fiber optic,5,96.55
8080-POTJR,0.142033,0,0,train,One year,Credit card (automatic),DSL,30,79.3
6906-MPARY,0.116207,0,0,train,One year,Credit card (automatic),Fiber optic,40,89.6
3662-FXJFO,0.013624,0,0,train,Two year,Mailed check,No,54,20.5
8107-RZLNV,0.075776,0,0,train,Two year,Bank transfer (automatic),Fiber optic,72,106.3
0516-OOHAR,0.194477,0,0,test,One year,Bank transfer (automatic),Fiber optic,28,100.35
2027-CWDNU,0.476243,1,0,train,Month-to-month,Electronic check,Fiber optic,18,85.6
2737-WFVYW,0.727621,1,1,train,Month-to-month,Electronic check,DSL,2,45.25
9912-OMZDS,0.294314,1,0,train,One year,Electronic check,Fiber optic,59,106.15
3733-ZEECP,0.155894,0,0,train,Month-to-month,Electronic check,DSL,22,51.1
7878-RTCZG,0.19481,0,0,train,Month-to-month,Mailed check,No,1,19.9
2452-MRMZF,0.011903,0,0,train,Two year,Credit card (automatic),No,72,25.7
2272-QAGFO,0.62653,1,1,train,Month-to-month,Electronic check,Fiber optic,14,74.3
7103-IPXPJ,0.288643,1,0,train,One year,Electronic check,Fiber optic,50,99.4
4342-HFXWS,0.015209,0,0,train,One year,Bank transfer (automatic),DSL,48,69.7
3545-CNWRG,0.551823,1,0,train,Month-to-month,Electronic check,Fiber optic,49,98.35
1785-BPHTP,0.37365,1,0,train,Month-to-month,Electronic check,Fiber optic,28,85.45
4989-LIXVT,0.38663,1,0,train,Month-to-month,Electronic check,Fiber optic,68,95.9
7315-WYOAW,0.616825,1,0,train,Month-to-month,Electronic check,Fiber optic,13,100.75
1173-XZPYF,0.790144,1,0,train,Month-to-month,Electronic check,Fiber optic,11,89.2
9850-OWRHQ,0.725008,1,1,train,Month-to-month,Credit card (automatic),Fiber optic,3,74.1
3768-NLUBH,0.483696,1,1,train,Month-to-month,Electronic check,Fiber optic,57,100.6
8676-TRMJS,0.642471,1,1,test,Month-to-month,Mailed check,Fiber optic,3,75.0
2509-TFPJU,0.005456,0,0,train,Two year,Credit card (automatic),No,72,25.75
9530-GRMJG,0.033604,0,0,test,Two year,Electronic check,DSL,70,84.1
6898-RBTLU,0.033949,0,0,train,Two year,Bank transfer (automatic),DSL,49,79.3
5481-NTDOH,0.183419,0,0,train,One year,Credit card (automatic),Fiber optic,67,107.05
2068-WWXQZ,0.008196,0,0,train,Two year,Bank transfer (automatic),No,46,20.05
7359-SSBJK,0.013199,0,1,train,Two year,Credit card (automatic),DSL,64,70.2
2061-VVFST,0.043557,0,0,test,Month-to-month,Bank transfer (automatic),No,37,19.5
0685-MLYYM,0.666406,1,1,test,Month-to-month,Electronic check,Fiber optic,2,70.75
0749-IRGQE,0.51254,1,0,test,Month-to-month,Electronic check,DSL,13,45.3
2380-DAMQP,0.041719,0,0,train,Two year,Electronic check,Fiber optic,72,115.15
2256-YLYLP,0.019556,0,0,train,Two year,Bank transfer (automatic),DSL,68,72.95
1272-ILHFG,0.031091,0,0,train,One year,Mailed check,No,15,19.65
0164-XAIRP,0.018906,0,0,test,Two year,Bank transfer (automatic),No,24,19.55
5666-CYCYZ,0.485409,1,0,train,Month-to-month,Electronic check,Fiber optic,24,89.55
4011-ARPHK,0.096837,0,0,train,Month-to-month,Mailed check,DSL,27,50.35
8182-PNAGI,0.178627,0,1,train,Month-to-month,Bank transfer (automatic),DSL,12,50.25
6365-HITVU,0.006751,0,0,test,Two year,Credit card (automatic),DSL,71,87.25
7558-IMLMT,0.006624,0,0,train,Two year,Mailed check,No,67,20.8
9488-FYQAU,0.079862,0,0,train,Two year,Bank transfer (automatic),Fiber optic,63,109.25
3590-TCXTB,0.19045,0,0,train,Month-to-month,Mailed check,No,1,20.35
6994-KERXL,0.548223,1,0,train,Month-to-month,Electronic check,DSL,4,55.9
7957-RYHQD,0.187953,0,1,test,Month-to-month,Credit card (automatic),Fiber optic,40,79.2
2180-DXNEG,0.742295,1,1,train,Month-to-month,Electronic check,Fiber optic,12,96.0
1960-UOTYM,0.034998,0,0,train,Two year,Electronic check,DSL,52,79.2
2740-JFBOK,0.315678,1,0,train,Month-to-month,Electronic check,No,10,24.0
6500-JVEGC,0.077081,0,0,train,One year,Bank transfer (automatic),Fiber optic,68,101.35
5515-AKOAJ,0.532972,1,1,train,Month-to-month,Electronic check,Fiber optic,54,100.1
8976-OQHGT,0.171786,0,1,train,Month-to-month,Mailed check,DSL,4,56.5
5245-VDBUR,0.059743,0,0,test,One year,Mailed check,DSL,52,35.45
6230-BSUXY,0.807463,1,1,test,Month-to-month,Electronic check,Fiber optic,1,85.0
8469-SNFFH,0.017968,0,0,train,One year,Bank transfer (automatic),DSL,70,79.4
2144-ESWKO,0.071024,0,0,train,One year,Credit card (automatic),DSL,43,35.2
1241-FPMOF,0.009926,0,0,train,Two year,Mailed check,No,52,19.65
9928-BZVLZ,0.075404,0,0,train,Two year,Mailed check,DSL,12,49.85
4114-QMKVN,0.039772,0,0,train,One year,Bank transfer (automatic),DSL,56,68.75
2775-SEFEE,0.09474,0,0,train,Two year,Bank transfer (automatic),DSL,0,61.9
9003-CPATH,0.36544,1,0,train,Month-to-month,Electronic check,Fiber optic,42,79.9
1754-GKYPY,0.52778,1,0,train,Month-to-month,Bank transfer (automatic),Fiber optic,22,89.75
5294-CDGWY,0.089498,0,1,train,One year,Electronic check,DSL,51,59.3
7956-XQWGU,0.109636,0,0,train,Month-to-month,Credit card (automatic),No,27,19.4
1591-MQJTP,0.262214,1,0,train,One year,Bank transfer (automatic),Fiber optic,51,93.65
5295-PCJOO,0.303503,1,1,train,Month-to-month,Electronic check,DSL,4,49.4
2369-FEVNO,0.258552,1,0,test,Month-to-month,Mailed check,No,1,19.9
9863-JZAIC,0.125758,0,1,train,Month-to-month,Mailed check,DSL,35,55.0
7471-MQPOS,0.041912,0,0,test,One year,Bank transfer (automatic),DSL,71,72.9
7660-HDPJV,0.734566,1,1,train,Month-to-month,Electronic check,Fiber optic,1,69.2
5115-SQAAU,0.008063,0,0,train,Two year,Bank transfer (automatic),No,69,25.6
9845-QOMAD,0.036317,0,0,train,One year,Mailed check,No,14,19.75
7672-VFMXZ,0.052215,0,0,train,Month-to-month,Electronic check,DSL,57,55.7
9739-JLPQJ,0.020556,0,0,train,Two year,Credit card (automatic),Fiber optic,72,117.5
9916-AYHTC,0.004994,0,0,train,Two year,Credit card (automatic),No,48,19.85
3855-ONCAR,0.644178,1,0,train,Month-to-month,Mailed check,Fiber optic,4,78.9
1488-SYSFC,0.103163,0,0,train,Month-to-month,Electronic check,No,31,20.65
7931-PXHFC,0.074766,0,1,train,One year,Mailed check,DSL,38,62.3
3990-QYKBE,0.615895,1,1,train,Month-to-month,Electronic check,Fiber optic,37,92.5
0970-QXPXW,0.195214,0,0,train,Month-to-month,Mailed check,No,1,19.65
3259-KNMRR,0.06317,0,0,train,Two year,Bank transfer (automatic),DSL,57,79.75
6120-RJKLU,0.018253,0,0,train,Two year,Credit card (automatic),DSL,62,79.95
9572-WUKSB,0.542773,1,0,test,Month-to-month,Electronic check,DSL,3,29.9
5893-KCLGT,0.006406,0,0,train,Two year,Mailed check,No,72,19.75
0076-LVEPS,0.115977,0,0,test,Month-to-month,Mailed check,DSL,29,45.0
3640-JQGJG,0.159265,0,0,train,Month-to-month,Bank transfer (automatic),DSL,13,44.8
4919-MOAVT,0.573057,1,1,train,Month-to-month,Electronic check,Fiber optic,3,69.65
1596-OQSPS,0.287146,1,0,train,Month-to-month,Electronic check,DSL,11,51.1
9867-XOBQA,0.028327,0,0,test,Two year,Mailed check,DSL,21,53.15
9546-KDTRB,0.093552,0,0,train,Month-to-month,Bank transfer (automatic),No,19,24.7
3090-HAWSU,0.064046,0,1,train,Two year,Credit card (automatic),Fiber optic,61,111.6
9820-RMCQV,0.185893,0,1,test,Month-to-month,Credit card (automatic),DSL,11,48.55
3174-RKMOW,0.455794,1,0,train,Month-to-month,Electronic check,Fiber optic,35,109.95
1760-CAZHT,0.058565,0,0,train,Month-to-month,Mailed check,No,25,20.8
7839-QRKXN,0.226163,0,1,train,Month-to-month,Mailed check,No,1,20.2
8441-SHIPE,0.009581,0,0,train,Two year,Bank transfer (automatic),No,67,25.6
5204-QZXPU,0.389881,1,1,train,Month-to-month,Electronic check,DSL,19,39.65
4597-ELFTS,0.035981,0,1,train,One year,Electronic check,No,56,24.9
1320-GVNHT,0.048138,0,0,train,Two year,Credit card (automatic),Fiber optic,72,108.4
1047-RNXZV,0.008665,0,0,test,Two year,Mailed check,No,43,19.55
3541-ZNUHK,0.244027,1,0,train,Month-to-month,Electronic check,Fiber optic,55,85.1
8450-JOVAH,0.291628,1,1,test,Month-to-month,Mailed check,DSL,2,56.7
8725-JEDFD,0.386606,1,0,train,Month-to-month,Mailed check,Fiber optic,27,69.05
7562-UXTPG,0.470181,1,0,train,Month-to-month,Mailed check,Fiber optic,13,70.15
8071-SBTRN,0.062678,0,0,train,Two year,Mailed check,Fiber optic,70,111.15
1113-IUJYX,0.195058,0,1,train,One year,Mailed check,Fiber optic,14,105.95
6668-CNMFP,0.308808,1,0,train,One year,Bank transfer (automatic),Fiber optic,19,89.35
5626-MGTUK,0.442899,1,0,train,Month-to-month,Bank transfer (automatic),Fiber optic,20,89.1
5681-LLOEI,0.0668,0,0,train,One year,Credit card (automatic),Fiber optic,43,91.25
8212-DJRCH,0.566657,1,0,test,Month-to-month,Mailed check,Fiber optic,5,90.35
4323-OHFOW,0.172357,0,0,train,One year,Bank transfer (automatic),Fiber optic,70,105.55
4933-BSAIP,0.009077,0,0,train,Two year,Mailed check,No,40,19.1
2030-BTZRO,0.0512,0,0,train,Two year,Credit card (automatic),No,6,20.4
1116-DXXDF,0.121783,0,0,train,Two year,Electronic check,Fiber optic,39,100.45
9274-CNFMO,0.736169,1,1,train,Month-to-month,Electronic check,Fiber optic,4,74.95
7758-XKCBS,0.334776,1,1,train,Month-to-month,Electronic check,DSL,15,29.7
8992-JQYUN,0.767994,1,1,train,Month-to-month,Electronic check,DSL,1,50.35
6563-VNPMN,0.123716,0,0,train,Month-to-month,Bank transfer (automatic),Fiber optic,45,85.7
0617-AQNWT,0.023265,0,1,train,Two year,Electronic check,DSL,64,47.85
2267-WTPYD,0.318381,1,0,train,Month-to-month,Credit card (automatic),Fiber optic,57,94.0
0270-THENM,0.006808,0,0,train,Two year,Bank transfer (automatic),DSL,72,69.85
2446-PLQVO,0.738631,1,1,train,Month-to-month,Electronic check,Fiber optic,1,70.3
4707-MAXGU,0.007485,0,0,train,Two year,Credit card (automatic),No,72,25.85
2710-WYVXG,0.051871,0,0,train,Two year,Mailed check,DSL,3,71.1
3005-NFMTA,0.474232,1,1,train,Month-to-month,Electronic check,Fiber optic,55,98.8
6300-BWMJX,0.284128,1,0,train,Month-to-month,Electronic check,Fiber optic,59,93.35
8784-CGILN,0.526236,1,1,train,Month-to-month,Bank transfer (automatic),Fiber optic,18,99.85
5389-FFVKB,0.411153,1,1,train,Month-to-month,Credit card (automatic),Fiber optic,32,80.3
7009-LGECI,0.30214,1,0,train,Month-to-month,Bank transfer (automatic),DSL,4,50.55
8444-WRIDW,0.243915,1,1,train,Month-to-month,Credit card (automatic),Fiber optic,66,80.45
5022-KVDQT,0.526116,1,0,train,Month-to-month,Electronic check,Fiber optic,27,81.3
7976-CICYS,0.230462,0,0,train,Month-to-month,Credit card (automatic),No,4,20.7
1036-GUDCL,0.068371,0,0,test,Month-to-month,Credit card (automatic),DSL,60,79.05
2005-DWQZJ,0.021904,0,0,train,Two year,Mailed check,No,8,19.05
8148-WOCMK,0.031406,0,0,train,Two year,Credit card (automatic),No,8,19.6
7815-PDTHL,0.018592,0,0,train,Two year,Mailed check,No,35,20.2
9451-LPGOO,0.824998,1,1,train,Month-to-month,Electronic check,Fiber optic,7,86.8
9173-IVZVP,0.009431,0,0,train,Two year,Mailed check,No,53,20.9
9129-UXERG,0.539515,1,0,train,Month-to-month,Credit card (automatic),Fiber optic,18,103.6
3635-JBPSG,0.102675,0,0,train,Two year,Mailed check,DSL,15,38.8
7964-ZRKKG,0.153144,0,0,train,One year,Bank transfer (automatic),Fiber optic,67,88.4
5868-YWPDW,0.728845,1,1,train,Month-to-month,Electronic check,Fiber optic,6,84.2
6229-LSCKB,0.803811,1,0,train,Month-to-month,Electronic check,Fiber optic,6,79.7
2025-JKFWI,0.616837,1,1,test,Month-to-month,Mailed check,Fiber optic,13,99.0
4078-SAYYN,0.819351,1,1,train,Month-to-month,Electronic check,Fiber optic,11,100.75
1724-IQWNM,0.225696,0,0,train,Month-to-month,Mailed check,No,1,19.3
8217-QYOHV,0.260829,1,0,train,Month-to-month,Mailed check,DSL,5,55.75
5546-QUERU,0.067173,0,0,train,One year,Mailed check,No,13,19.95
9940-HPQPG,0.46638,1,1,train,Month-to-month,Bank transfer (automatic),Fiber optic,9,91.75
6897-UUBNU,0.240567,1,0,train,Month-to-month,Mailed check,Fiber optic,29,89.65
6127-IYJOZ,0.475814,1,0,train,Month-to-month,Mailed check,DSL,1,45.85
6618-RYATB,0.751357,1,1,train,Month-to-month,Mailed check,Fiber optic,1,79.55
8930-XOTDP,0.167126,0,0,test,Month-to-month,Mailed check,DSL,18,55.95
5916-QEWPT,0.500766,1,0,train,Month-to-month,Credit card (automatic),DSL,2,69.0
5060-TQUQN,0.259791,1,0,train,Month-to-month,Bank transfer (automatic),Fiber optic,30,83.55
0531-XBKMM,0.00849,0,0,train,Two year,Bank transfer (automatic),DSL,66,65.7
8465-SBRXP,0.075251,0,0,train,Two year,Bank transfer (automatic),Fiber optic,38,94.9
2408-PSJVE,0.059974,0,0,test,Month-to-month,Mailed check,DSL,44,61.9
9079-YEXQJ,0.364267,1,1,test,Month-to-month,Electronic check,Fiber optic,54,111.1
9700-ZCLOT,0.184438,0,0,train,Month-to-month,Mailed check,No,2,20.0
8738-JOKAR,0.033791,0,0,train,One year,Mailed check,DSL,42,67.7
4534-WGCIR,0.007731,0,0,train,Two year,Credit card (automatic),No,58,25.15
1930-WNXSB,0.372778,1,0,train,Month-to-month,Electronic check,Fiber optic,58,92.85
2685-SREOM,0.57426,1,1,train,Month-to-month,Electronic check,Fiber optic,25,89.1
3508-CFVZL,0.030795,0,0,train,Two year,Mailed check,Fiber optic,71,111.3
0402-CQAJN,0.428954,1,1,train,Month-to-month,Bank transfer (automatic),Fiber optic,37,101.9
6692-UDPJC,0.561262,1,1,train,Month-to-month,Electronic check,Fiber optic,14,91.65
1273-MTETI,0.870537,1,1,train,Month-to-month,Electronic check,Fiber optic,4,88.85
0657-DOGUM,0.031393,0,0,train,One year,Bank transfer (automatic),DSL,48,60.6
5480-HPRRX,0.55064,1,1,test,Month-to-month,Electronic check,DSL,3,25.3
8792-AOROI,0.051126,0,0,train,Two year,Mailed check,DSL,8,65.5
0295-PPHDO,0.872234,1,1,test,Month-to-month,Electronic check,Fiber optic,1,95.45
5146-YYFRZ,0.006524,0,0,train,Two year,Bank transfer (automatic),No,67,19.95
1195-OIYEJ,0.63076,1,1,train,Month-to-month,Electronic check,Fiber optic,13,91.1
5906-CVLHP,0.026313,0,1,train,One year,Credit card (automatic),DSL,45,54.15
3452-SRFEG,0.366078,1,0,train,Month-to-month,Bank transfer (automatic),Fiber optic,49,74.6
4070-OKWVH,0.330323,1,0,train,Month-to-month,Bank transfer (automatic),Fiber optic,52,94.6
5297-MDOIR,0.077433,0,0,test,One year,Credit card (automatic),Fiber optic,63,81.15
6369-MCAKO,0.016437,0,0,train,Two year,Bank transfer (automatic),DSL,68,89.05
4926-UMJZD,0.116101,0,0,train,Month-to-month,Mailed check,DSL,31,49.2
6848-HJTXY,0.006611,0,0,test,Two year,Credit card (automatic),No,64,19.45
6341-AEVKX,0.16479,0,0,train,One year,Electronic check,Fiber optic,62,104.3
4501-EQDRN,0.545675,1,1,train,Month-to-month,Bank transfer (automatic),Fiber optic,1,69.7
2990-HWIML,0.80789,1,1,train,Month-to-month,Electronic check,Fiber optic,6,89.5
0682-USIXD,0.440469,1,0,test,Month-to-month,Electronic check,Fiber optic,21,86.05
6976-BWGLQ,0.005032,0,0,train,Two year,Bank transfer (automatic),No,72,25.2
7078-NVFAM,0.163471,0,0,train,Month-to-month,Electronic check,DSL,32,35.15
8065-QBYTO,0.075772,0,0,train,One year,Credit card (automatic),Fiber optic,71,99.65
2133-TSRRM,0.269802,1,0,train,Month-to-month,Bank transfer (automatic),Fiber optic,34,105.35
7384-GHBPI,0.70936,1,1,train,Month-to-month,Electronic check,DSL,3,35.15
7603-USHJS,0.580049,1,1,test,Month-to-month,Credit card (automatic),Fiber optic,12,73.75
7234-FECYN,0.78686,1,1,train,Month-to-month,Electronic check,Fiber optic,8,101.35
2511-ALLCS,0.013936,0,0,train,Two year,Bank transfer (automatic),No,35,24.3
3191-CSNMG,0.747931,1,0,train,Month-to-month,Electronic check,Fiber optic,3,80.7
7952-OBOYL,0.643921,1,0,test,Month-to-month,Mailed check,Fiber optic,3,89.85
7470-DYNOE,0.112441,0,0,train,One year,Electronic check,DSL,53,61.1
7853-OETYL,0.497242,1,0,train,Month-to-month,Electronic check,DSL,4,29.05
1545-ACTAS,0.120907,0,0,train,One year,Bank transfer (automatic),Fiber optic,48,99.7
5876-HZVZM,0.15538,0,1,train,Month-to-month,Credit card (automatic),DSL,6,55.9
1400-MMYXY,0.87102,1,1,test,Month-to-month,Electronic check,Fiber optic,3,105.9
5126-RCXYW,0.02963,0,0,train,Two year,Credit card (automatic),DSL,54,46.0
3085-QUOZK,0.352608,1,1,train,Month-to-month,Mailed check,DSL,1,43.95
2363-BJLSL,0.12394,0,0,train,Month-to-month,Bank transfer (automatic),DSL,62,80.4
1956-YIFGE,0.270467,1,0,test,One year,Mailed check,Fiber optic,22,100.05
3926-CUQZX,0.434021,1,1,train,Month-to-month,Bank transfer (automatic),DSL,1,45.1
7921-LMDFQ,0.327156,1,0,train,One year,Bank transfer (automatic),Fiber optic,51,94.0
2925-MXLSX,0.149803,0,0,train,One year,Credit card (automatic),DSL,30,68.95
5820-PTRYM,0.047055,0,0,test,One year,Credit card (automatic),DSL,56,68.45
9609-BENEA,0.116509,0,0,train,One year,Electronic check,DSL,35,69.0
6211-WHMYA,0.223656,0,0,train,Month-to-month,Electronic check,DSL,64,43.85
4459-BBGHE,0.402309,1,0,train,Month-to-month,Electronic check,DSL,30,44.5
9945-PSVIP,0.022801,0,0,test,Two year,Mailed check,No,25,18.7
1041-RXHRA,0.163997,0,1,train,Month-to-month,Bank transfer (automatic),Fiber optic,41,70.25
1750-CSKKM,0.36088,1,1,train,Month-to-month,Electronic check,DSL,9,55.35
9108-EJFJP,0.28203,1,0,train,Month-to-month,Mailed check,DSL,1,53.55
0530-IJVDB,0.04924,0,0,train,Two year,Electronic check,Fiber optic,70,114.6
0508-SQWPL,0.008862,0,0,train,Two year,Bank transfer (automatic),No,57,20.1
2215-ZAFGX,0.782438,1,0,train,Month-to-month,Electronic check,Fiber optic,9,85.5
8213-TAZPM,0.100781,0,0,train,One year,Bank transfer (automatic),Fiber optic,69,108.75
7142-HVGBG,0.51949,1,1,train,Month-to-month,Electronic check,Fiber optic,43,103.0
1304-SEGFY,0.136436,0,0,train,Two year,Electronic check,Fiber optic,72,97.85
7242-EDTYC,0.006279,0,0,train,Two year,Bank transfer (automatic),No,44,19.55
2904-GGUAZ,0.031618,0,0,train,Two year,Bank transfer (automatic),Fiber optic,72,84.05
8267-ZNYVZ,0.239705,0,1,train,One year,Electronic check,Fiber optic,33,103.75
5136-GFPMB,0.32919,1,0,test,Month-to-month,Credit card (automatic),Fiber optic,54,89.4
2595-KIWPV,0.009131,0,0,train,Two year,Credit card (automatic),No,27,19.7
5243-SAOTC,0.311322,1,0,train,Month-to-month,Bank transfer (automatic),Fiber optic,54,79.85
9398-MMQTO,0.501755,1,0,train,Month-to-month,Credit card (automatic),Fiber optic,3,74.45
7619-PLRLP,0.061439,0,0,train,One year,Bank transfer (automatic),DSL,53,74.1
6457-GIRWB,0.725743,1,1,train,Month-to-month,Electronic check,Fiber optic,1,69.35
